Transaction_ID,Customer_ID,Name,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings
8171449,14663,"Ryan Paul",Portsmouth,England,40326,UK,53,Male,High,Regular,9/4/2023,2023,September,3,479.12,1437.36,Electronics,Sony,Smartphone,Bad,Standard,"Debit Card",Pending,1
2651949,14672,"Samantha Myers",Portsmouth,England,11493,UK,21,Female,Medium,Regular,3/3/2023,2023,March,6,230.83,1384.97,Grocery,Coca-Cola,Water,Good,Express,Cash,Processing,4
7250185,14682,"Tony Vasquez",Portsmouth,England,6795,UK,24,Female,Medium,Regular,9/25/2023,2023,September,7,58.23,407.58,Electronics,Apple,Tablet,Excellent,Standard,"Debit Card",Delivered,5
4988499,14707,"Jacob Williams",Portsmouth,England,3592,UK,24,Male,Medium,Regular,8/13/2023,2023,August,6,331.67,1990.03,"Home Decor",IKEA,Furniture,Average,Standard,"Credit Card",Processing,2
1744276,14710,"Amy Santiago",Portsmouth,England,36795,UK,24,Male,Medium,Regular,4/30/2023,2023,April,5,52.74,263.69,"Home Decor","Home Depot",Decorations,Average,Same-Day,"Credit Card",Delivered,2
8965359,14712,"Justin Collins",Portsmouth,England,23370,UK,19,Male,Medium,Regular,11/7/2023,2023,November,4,216.5,866.01,Books,"Random House",Literature,Bad,Express,Cash,Delivered,1
9656094,14718,"Shawn Bryan",Portsmouth,England,17712,UK,21,Female,High,Regular,2/18/2024,2024,February,2,440.67,881.34,Books,"Penguin Books",Children's,Bad,Express,"Debit Card",Processing,1
9317492,14728,"Barbara Scott",Portsmouth,England,8955,UK,24,Male,Medium,Regular,8/9/2023,2023,August,10,220.73,2207.26,"Home Decor",IKEA,Lighting,Bad,Express,"Debit Card",Processing,1
5349301,14730,"Jean Vasquez",Portsmouth,England,68532,UK,24,Male,Medium,Regular,5/6/2023,2023,May,4,120.88,483.51,Grocery,Coca-Cola,Water,Good,Express,Cash,Pending,3
3810352,14739,"Andrew Bowers",Portsmouth,England,31668,UK,24,Female,Medium,Regular,1/1/2024,2024,January,1,287.2,287.2,Grocery,Pepsi,Juice,Excellent,Standard,PayPal,Shipped,4
9133752,14744,"Eric Knapp",Portsmouth,England,69241,UK,21,Female,Medium,Regular,9/22/2023,2023,September,5,474.5,2372.49,"Home Decor","Home Depot",Furniture,Excellent,Standard,"Credit Card",Processing,5
5557390,14750,"Gina Kelley",Portsmouth,England,68069,UK,19,Male,Medium,Regular,9/13/2023,2023,September,10,305.48,3054.82,"Home Decor","Home Depot",Decorations,Average,Express,"Credit Card",Delivered,2
4367693,14754,"Heather Brandt",Portsmouth,England,39146,UK,24,Male,Medium,Regular,6/29/2023,2023,June,2,211.24,422.49,Books,HarperCollins,Thriller,Good,Same-Day,"Debit Card",Shipped,4
8672653,14766,"Brandi Martin",Portsmouth,England,43433,UK,24,Male,Medium,Regular,7/18/2023,2023,July,7,270.65,1894.53,Electronics,Sony,Headphones,Good,Same-Day,"Debit Card",Pending,3
9815038,14769,"Alicia Briggs",Portsmouth,England,6195,UK,21,Female,High,Regular,3/10/2023,2023,March,3,439.89,1319.66,Grocery,Coca-Cola,"Soft Drink",Excellent,Express,"Debit Card",Shipped,5
3410438,14771,"Jennifer Rogers",Portsmouth,England,61146,UK,21,Male,Medium,Regular,4/23/2023,2023,April,8,362.16,2897.25,Clothing,Zara,Shirt,Bad,Same-Day,Cash,Pending,1
6786417,14778,"Sarah Wood",Portsmouth,England,17833,UK,24,Male,Medium,Regular,9/11/2023,2023,September,3,31.44,94.32,"Home Decor","Bed Bath & Beyond",Bathroom,Good,Same-Day,"Debit Card",Delivered,3
4040368,14783,"Megan Marsh",Portsmouth,England,52096,UK,21,Female,High,Regular,10/9/2023,2023,October,7,324.45,2271.17,Electronics,Sony,Headphones,Good,Same-Day,Cash,Shipped,3
4916439,14799,"Jessica Adams",Portsmouth,England,58137,UK,24,Female,Medium,Regular,5/5/2023,2023,May,8,363.22,2905.78,Books,"Random House",Fiction,Bad,Same-Day,"Debit Card",Delivered,1
8492968,14803,"Connor Cox",Portsmouth,England,73383,UK,21,Male,Medium,Regular,4/13/2023,2023,April,1,130.83,130.83,Books,"Penguin Books",Fiction,Good,Same-Day,PayPal,Delivered,3
8093982,14811,"Catherine Rice",Portsmouth,England,72906,UK,21,Female,Medium,Regular,3/24/2023,2023,March,3,303.22,909.67,Books,"Penguin Books",Non-Fiction,Good,Standard,Cash,Shipped,4
6284016,14815,"Nathan Wang",Portsmouth,England,49960,UK,24,Female,Medium,Regular,8/27/2023,2023,August,10,461.55,4615.48,Electronics,Apple,Laptop,Excellent,Express,"Debit Card",Processing,4
3437576,14841,"Tammy Griffith",Portsmouth,England,35191,UK,19,Female,Medium,Regular,9/2/2023,2023,September,9,123.79,1114.13,Clothing,Nike,Shoes,Excellent,Express,"Credit Card",Delivered,5
6118289,14854,"Tracey Adams",Portsmouth,England,30037,UK,21,Female,Medium,Regular,5/10/2023,2023,May,5,481.57,2407.83,Books,"Penguin Books",Children's,Excellent,Standard,PayPal,Shipped,4
6649934,14855,"Kimberly Holloway",Portsmouth,England,48880,UK,43,Female,Medium,Regular,10/10/2023,2023,October,2,194.67,389.34,Grocery,Nestle,Chocolate,Average,Standard,"Credit Card",Processing,2
8372684,14861,"Ian Sanders",Portsmouth,England,89741,UK,24,Male,Medium,Regular,10/1/2023,2023,October,1,152.94,152.94,Clothing,Zara,Shirt,Excellent,Same-Day,"Credit Card",Processing,4
4509981,14872,"Colton Miller",Portsmouth,England,19411,UK,21,Female,Medium,Regular,11/27/2023,2023,November,4,421.37,1685.5,Clothing,Zara,Jeans,Average,Express,Cash,Pending,2
3779879,14879,"Sarah Snyder",Portsmouth,England,63495,UK,24,Male,Medium,Regular,11/17/2023,2023,November,4,62.94,251.78,"Home Decor",IKEA,Decorations,Average,Express,PayPal,Shipped,2
6235867,14880,"Trevor Brown",Portsmouth,England,4731,UK,21,Female,High,Regular,11/26/2023,2023,November,2,199.05,398.1,Electronics,Sony,Television,Good,Same-Day,PayPal,Pending,4
9469130,14883,"Aaron Armstrong",Portsmouth,England,24018,UK,19,Male,Medium,Regular,1/5/2024,2024,January,5,492.4,2462.01,Books,HarperCollins,Fiction,Bad,Express,Cash,Delivered,1
9449050,14899,"Adam Decker",Portsmouth,England,21339,UK,18,Male,Medium,Regular,5/14/2023,2023,May,4,249.23,996.92,Books,"Penguin Books",Children's,Good,Same-Day,"Credit Card",Delivered,3
4624464,14908,"Nancy Finley",Portsmouth,England,27057,UK,19,Male,Medium,Regular,9/9/2023,2023,September,8,205.09,1640.76,Grocery,Nestle,Chocolate,Excellent,Standard,"Credit Card",Processing,5
4411917,14912,"Lisa Smith",Portsmouth,England,592,UK,19,Female,Medium,Regular,7/17/2023,2023,July,3,445.37,1336.12,Grocery,Pepsi,Water,Bad,Express,PayPal,Delivered,1
2828726,14914,"John Mack",Portsmouth,England,72985,UK,19,Male,Medium,Regular,8/23/2023,2023,August,2,370.74,741.48,Clothing,Zara,Shirt,Average,Express,"Debit Card",Delivered,2
3020958,14920,"Jose Benson",Portsmouth,England,69494,UK,19,Male,Medium,Regular,12/28/2023,2023,December,8,205.69,1645.5,"Home Decor","Home Depot",Tools,Excellent,Same-Day,PayPal,Processing,5
1544914,14926,"Thomas Parker",Portsmouth,England,22943,UK,21,Female,Medium,Regular,3/26/2023,2023,March,4,327.39,1309.56,Electronics,Apple,Tablet,Bad,Standard,PayPal,Delivered,1
8605880,14937,"Ryan Perry",Portsmouth,England,19723,UK,19,Male,Medium,Regular,8/29/2023,2023,August,9,208.41,1875.68,Electronics,Samsung,Television,Excellent,Same-Day,"Debit Card",Delivered,5
8130475,14964,"James Smith",Portsmouth,England,33334,UK,24,Female,Medium,Regular,9/14/2023,2023,September,9,13.95,125.51,Grocery,Pepsi,Water,Bad,Standard,PayPal,Shipped,1
3780866,14976,"Edward Clark",Portsmouth,England,92161,UK,21,Female,Medium,Regular,6/30/2023,2023,June,6,155.91,935.43,Books,HarperCollins,Non-Fiction,Average,Same-Day,"Credit Card",Processing,2
8253077,14980,"Kimberly Murphy",Portsmouth,England,99602,UK,40,Male,Medium,Regular,1/15/2024,2024,January,4,263.3,1053.19,Electronics,Samsung,Television,Bad,Standard,Cash,Shipped,1
4583042,14984,"Gary Jackson",Portsmouth,England,89556,UK,61,Female,High,Regular,7/29/2023,2023,July,7,412.51,2887.57,Grocery,Nestle,Coffee,Bad,Standard,PayPal,Processing,1
4938895,14996,"Dr. Jessica Nguyen MD",Portsmouth,England,23767,UK,23,Female,Medium,Regular,3/29/2023,2023,March,1,272.69,272.69,Clothing,Zara,Dress,Good,Same-Day,Cash,Delivered,3
7729556,15002,"Gregory Arnold",Portsmouth,England,598,UK,19,Male,Medium,Regular,12/18/2023,2023,December,5,48.97,244.83,Electronics,Sony,Smartphone,Excellent,Same-Day,PayPal,Processing,5
2766292,15015,"Evan Henderson",Portsmouth,England,15988,UK,60,Male,Low,Regular,4/8/2023,2023,April,4,279.34,1117.38,Clothing,Zara,Shirt,Average,Express,"Debit Card",Shipped,2
8604630,15017,"David Sullivan",Portsmouth,England,54093,UK,21,Male,High,Regular,10/7/2023,2023,October,3,252.7,758.11,Grocery,Coca-Cola,Water,Bad,Same-Day,"Debit Card",Shipped,1
5271712,15028,"Kelsey Williams",Portsmouth,England,3560,UK,19,Female,Medium,Regular,9/12/2023,2023,September,10,346.61,3466.08,Books,HarperCollins,Thriller,Excellent,Express,Cash,Processing,5
7196203,15041,"Zachary Rodriguez",Portsmouth,England,16933,UK,53,Female,Medium,Regular,11/17/2023,2023,November,5,481.86,2409.3,Electronics,Apple,Smartphone,Average,Standard,Cash,Shipped,2
1645654,15058,"Joshua Owens",Portsmouth,England,82472,UK,24,Male,Medium,Regular,8/20/2023,2023,August,7,27.41,191.9,Grocery,Pepsi,Water,Bad,Standard,PayPal,Processing,1
5470136,15063,"Bruce Young",Portsmouth,England,30424,UK,19,Male,Medium,Regular,9/16/2023,2023,September,4,183.46,733.85,Books,"Random House",Fiction,Average,Same-Day,"Credit Card",Delivered,2
2677804,15065,"Philip Ross",Portsmouth,England,70506,UK,21,Male,Medium,Regular,2/11/2024,2024,February,1,290.89,290.89,"Home Decor","Home Depot",Furniture,Average,Same-Day,"Debit Card",Pending,2
8490396,15095,"Kristen Wong",Portsmouth,England,70458,UK,19,Male,Medium,Regular,9/4/2023,2023,September,10,470.6,4706.01,Books,"Random House",Non-Fiction,Good,Same-Day,PayPal,Delivered,3
4211030,15096,"Ivan Harris",Portsmouth,England,38721,UK,21,Female,Medium,Regular,8/23/2023,2023,August,2,144.4,288.81,"Home Decor","Bed Bath & Beyond",Bathroom,Good,Express,"Credit Card",Delivered,4
5551836,15100,"Adam White",Portsmouth,England,49751,UK,19,Female,Medium,Regular,9/16/2023,2023,September,10,107.66,1076.59,"Home Decor","Bed Bath & Beyond",Bedding,Excellent,Same-Day,Cash,Delivered,5
5515117,15112,"Tracy Garcia",Portsmouth,England,34746,UK,21,Male,Medium,Regular,9/9/2023,2023,September,10,472.69,4726.93,Grocery,Coca-Cola,"Soft Drink",Good,Same-Day,"Debit Card",Pending,4
9703538,15113,"Jennifer Hall",Portsmouth,England,5817,UK,24,Male,Medium,Regular,9/23/2023,2023,September,5,326.61,1633.06,Electronics,Samsung,Television,Excellent,Standard,"Debit Card",Processing,5
8215336,15116,"Katrina Velasquez",Portsmouth,England,17145,UK,21,Male,Medium,Regular,10/25/2023,2023,October,10,413.46,4134.56,Books,"Random House",Non-Fiction,Excellent,Standard,PayPal,Delivered,4
2411564,15123,,Portsmouth,England,72247,UK,19,Male,Medium,Regular,5/31/2023,2023,May,6,221.79,1330.72,Clothing,Nike,T-shirt,Excellent,Standard,"Credit Card",Delivered,4
9532966,15132,"Kenneth Snow",Portsmouth,England,17533,UK,19,Female,Medium,Regular,4/3/2023,2023,April,9,106.45,958.06,Grocery,Coca-Cola,"Soft Drink",Bad,Express,"Debit Card",Delivered,1
4008585,15151,"Barbara Mcconnell",Portsmouth,England,71230,UK,21,Male,Medium,Regular,11/28/2023,2023,November,9,414.13,3727.18,"Home Decor","Home Depot",Decorations,Bad,Express,"Credit Card",Pending,1
7750604,15153,"Linda Wright",Portsmouth,England,38999,UK,24,Male,Medium,Regular,7/15/2023,2023,July,4,238,952.01,Clothing,Nike,Shorts,Bad,Same-Day,"Credit Card",Pending,1
8992943,15161,"Melissa Moreno",Portsmouth,England,51765,UK,24,Male,Medium,Regular,3/25/2023,2023,March,3,214.9,644.71,Clothing,Zara,Dress,Bad,Same-Day,"Debit Card",Delivered,1
8539190,15167,"Timothy Dalton",Portsmouth,England,99369,UK,24,Male,Medium,Regular,2/25/2024,2024,February,2,102.47,204.94,Grocery,Nestle,Chocolate,Average,Standard,PayPal,Shipped,2
3227242,15171,"Edward Berry",Portsmouth,England,44342,UK,21,Female,High,Regular,11/28/2023,2023,November,4,272.59,1090.37,Grocery,Pepsi,"Soft Drink",Average,Express,"Debit Card",Delivered,2
5537731,15174,"Alejandra Smith",Portsmouth,England,55004,UK,19,Male,Medium,Regular,2/2/2024,2024,February,7,479.57,3356.98,Clothing,Nike,T-shirt,Average,Same-Day,PayPal,Pending,2
9598880,15204,"Sharon Ewing",Portsmouth,England,37787,UK,24,Male,Medium,Regular,8/14/2023,2023,August,7,367.79,2574.53,Electronics,Sony,Television,Average,Same-Day,"Debit Card",Processing,2
2814625,15205,"Stephanie Owens",Portsmouth,England,9326,UK,24,Male,Medium,Regular,3/22/2023,2023,March,2,185.43,370.86,Grocery,Nestle,Coffee,Good,Standard,"Debit Card",Pending,4
1640031,15210,"Michael Sims",Portsmouth,England,97420,UK,24,Female,Medium,Regular,7/11/2023,2023,July,2,118.79,237.58,Electronics,Sony,Headphones,Average,Express,"Credit Card",Processing,2
7212374,15259,"Gregory Jackson",Portsmouth,England,22845,UK,19,Male,Medium,Regular,8/27/2023,2023,August,7,239.9,1679.27,Electronics,Sony,Smartphone,Good,Same-Day,"Credit Card",Delivered,3
4719751,15270,"Jimmy Nelson",Portsmouth,England,74036,UK,19,Male,Medium,Regular,5/1/2023,2023,May,6,50.41,302.45,Books,HarperCollins,Thriller,Excellent,Same-Day,"Debit Card",Processing,5
2927838,15286,"Melissa Schultz",Portsmouth,England,49839,UK,24,Female,Medium,Regular,9/29/2023,2023,September,10,188.5,1884.98,Clothing,Adidas,Jacket,Good,Express,Cash,Pending,3
3223143,15325,"Theresa Kirby",Portsmouth,England,54473,UK,21,Male,Medium,Regular,1/22/2024,2024,January,8,282.33,2258.68,Electronics,Sony,Smartphone,Good,Express,"Debit Card",Delivered,4
6764358,15327,"Gregory Young",Portsmouth,England,33467,UK,19,Male,Medium,Regular,2/23/2024,2024,February,9,12.12,109.08,Grocery,Nestle,Coffee,Excellent,Same-Day,Cash,Processing,5
7453098,15331,"Brittany Davis",Portsmouth,England,58275,UK,21,Female,Medium,Regular,7/9/2023,2023,July,10,171.86,1718.63,Books,"Random House",Non-Fiction,Bad,Standard,"Credit Card",Delivered,1
6781429,15345,"Christina Williams",Portsmouth,England,78352,UK,19,Female,Medium,Regular,10/16/2023,2023,October,7,461.86,3233,Books,"Penguin Books",Fiction,Good,Same-Day,PayPal,Delivered,3
9087088,15353,"Jacqueline Castro MD",Portsmouth,England,82819,UK,24,Male,Medium,Regular,1/21/2024,2024,January,4,172.48,689.93,Electronics,Apple,Laptop,Good,Standard,"Credit Card",Shipped,4
4134511,15369,"Jeremy Newman IV",Portsmouth,England,26974,UK,24,Male,Medium,Regular,7/1/2023,2023,July,5,198.52,992.61,Clothing,Nike,Shorts,Bad,Same-Day,"Debit Card",Shipped,1
4919431,15376,"Taylor Jones",Portsmouth,England,87961,UK,24,Male,Medium,Regular,10/21/2023,2023,October,3,327.3,981.89,Clothing,Zara,Jeans,Good,Standard,PayPal,Processing,4
1893008,15383,"Nancy Mckinney",Portsmouth,England,57455,UK,21,Male,Medium,Regular,11/13/2023,2023,November,8,332.78,2662.28,Clothing,Zara,Shirt,Bad,Standard,"Credit Card",Pending,1
7375664,15395,"Benjamin Richardson",Portsmouth,England,30190,UK,21,Female,High,Regular,5/4/2023,2023,May,5,133.26,666.31,Grocery,Pepsi,Water,Bad,Standard,Cash,Processing,1
9094652,15400,"Nicole Flores",Portsmouth,England,79696,UK,21,Female,High,Regular,4/4/2023,2023,April,2,129.56,259.13,Electronics,Sony,Television,Good,Standard,"Debit Card",Shipped,4
5201863,15412,"Scott Calderon",Portsmouth,England,19060,UK,24,Male,Medium,Regular,4/23/2023,2023,April,6,277.81,1666.86,Books,HarperCollins,Thriller,Bad,Express,Cash,Pending,1
1389331,15420,"Lucas Brown",Portsmouth,England,71046,UK,21,Female,Medium,Regular,4/25/2023,2023,April,9,350.66,3155.97,"Home Decor","Home Depot",Tools,Excellent,Same-Day,"Debit Card",Processing,4
7820487,15484,"Erica Jones",Portsmouth,England,23169,UK,24,Male,Medium,Regular,4/7/2023,2023,April,5,392.05,1960.27,Books,"Random House",Literature,Good,Express,PayPal,Processing,4
9942767,15490,"Daniel Scott",Portsmouth,England,66895,UK,21,Female,Medium,Regular,10/15/2023,2023,October,4,204.6,818.4,Books,HarperCollins,Non-Fiction,Excellent,Same-Day,"Debit Card",Pending,4
5259937,15497,"Joyce Marsh",Portsmouth,England,2951,UK,21,Female,Medium,Regular,3/7/2023,2023,March,3,215.36,646.08,"Home Decor",IKEA,Lighting,Average,Express,Cash,Delivered,2
9438520,15507,"Melinda Soto",Portsmouth,England,44078,UK,21,Female,Medium,Regular,3/12/2023,2023,March,4,435.46,1741.83,Electronics,Samsung,Tablet,Excellent,Express,"Credit Card",Shipped,4
5541880,15514,"Jesse Robertson",Portsmouth,England,85584,UK,19,Female,Medium,Regular,7/30/2023,2023,July,7,47.21,330.5,"Home Decor",IKEA,Lighting,Excellent,Same-Day,"Debit Card",Shipped,4
3128001,15527,"Ashley Pena",Portsmouth,England,2592,UK,21,Female,Medium,Regular,1/20/2024,2024,January,6,411.97,2471.8,Grocery,Pepsi,Juice,Excellent,Same-Day,"Debit Card",Pending,5
2489818,15539,"Timothy Smith",Portsmouth,England,46229,UK,24,Female,Medium,Regular,10/19/2023,2023,,4,228.08,912.31,Books,"Random House",Non-Fiction,Excellent,Standard,"Debit Card",Shipped,4
7529495,15555,"Michelle Jackson",Portsmouth,England,99611,UK,21,Male,Medium,Regular,9/24/2023,2023,September,5,320.69,1603.46,Books,"Random House",Non-Fiction,Average,Same-Day,"Credit Card",Processing,2
7684000,15572,"Sarah Evans",Portsmouth,England,83618,UK,21,Male,Medium,Regular,4/5/2023,2023,April,2,492.83,985.66,Grocery,Pepsi,Juice,Bad,Express,"Debit Card",Shipped,1
8658692,15590,"Jennifer Lara",Portsmouth,England,6290,UK,24,Male,Medium,Regular,7/8/2023,2023,July,4,64.35,257.4,"Home Decor",IKEA,Lighting,Good,Express,Cash,Delivered,4
3848630,15592,"Kimberly Schmidt MD",Portsmouth,England,5312,UK,27,Female,Medium,Regular,4/6/2023,2023,April,1,192.73,192.73,"Home Decor","Home Depot",Tools,Average,Express,PayPal,Pending,2
6912707,15593,"Brandon Meyer",Portsmouth,England,37330,UK,21,Female,High,Regular,7/23/2023,2023,July,2,226.16,452.31,Electronics,Sony,Headphones,Bad,Standard,"Credit Card",Shipped,1
3462909,15597,"Kelly Smith",Portsmouth,England,36066,UK,52,Female,Medium,Regular,4/27/2023,2023,April,2,258.42,516.84,Books,"Penguin Books",Children's,Excellent,Express,PayPal,Shipped,5
7908421,15605,"Toni Lynn",Portsmouth,England,48623,UK,21,Male,High,Regular,12/11/2023,2023,December,7,23.47,164.32,Grocery,Pepsi,Water,Bad,Express,PayPal,Shipped,1
4362826,15610,"Ryan Smith",Portsmouth,England,79770,UK,24,Male,Medium,Regular,10/10/2023,2023,October,6,210.07,1260.45,Books,"Random House",Non-Fiction,Bad,Standard,"Credit Card",Shipped,1
7776707,15615,"Jennifer Huerta",Portsmouth,England,27396,UK,70,Male,Medium,Regular,5/29/2023,2023,May,4,225.69,902.76,Books,,Non-Fiction,Bad,Express,"Credit Card",Delivered,1
1489035,15621,"Ronald Goodwin",Portsmouth,England,47609,UK,19,Female,Medium,Regular,4/15/2023,2023,April,2,432.07,864.15,Clothing,Nike,Shoes,Average,Same-Day,"Credit Card",Delivered,2
2923971,15628,"Lonnie Moss",Portsmouth,England,52785,UK,19,Male,Medium,Regular,4/24/2023,2023,April,5,445.03,2225.16,"Home Decor","Home Depot",Decorations,Bad,Standard,"Debit Card",Delivered,1
3446542,15658,"Barbara Carrillo",Portsmouth,England,27709,UK,24,Female,Medium,Regular,2/29/2024,2024,February,10,241.36,2413.64,Clothing,Adidas,Shoes,Bad,Express,Cash,Shipped,1
1396755,15665,"Christopher Williams",Portsmouth,England,74432,UK,19,Female,Medium,Regular,11/21/2023,2023,November,1,372.64,372.64,"Home Decor",,Furniture,Average,Express,PayPal,Pending,2
6480144,15668,"Tracy Barrera",Portsmouth,England,68734,UK,24,Female,Medium,Regular,10/15/2023,2023,October,5,420.44,2102.22,Grocery,Nestle,Chocolate,Average,Standard,"Credit Card",Pending,2
6399292,15673,"Renee Floyd",Portsmouth,England,85687,UK,21,Male,High,Regular,1/19/2024,2024,January,9,467.42,4206.82,Clothing,Adidas,T-shirt,Bad,Standard,"Credit Card",Processing,1
7821062,15675,"Sean Savage",Portsmouth,England,34290,UK,24,Male,Medium,Regular,4/18/2023,2023,April,10,352.37,3523.71,Books,"Penguin Books",Fiction,Average,Standard,PayPal,Delivered,2
5492177,15681,"Seth Garcia",Portsmouth,England,4269,UK,24,Male,Medium,Regular,11/23/2023,2023,November,8,372.83,2982.63,Clothing,Adidas,Jacket,Bad,Same-Day,Cash,Shipped,1
5476448,15698,"Debbie Sanchez",Portsmouth,England,15577,UK,50,Male,Medium,Regular,2/19/2024,2024,February,8,486.41,3891.28,Electronics,Samsung,Television,Excellent,Same-Day,"Credit Card",Processing,5
5395183,15706,"Laura Edwards",Portsmouth,England,17813,UK,21,Male,Medium,Regular,1/18/2024,2024,January,5,397.72,1988.62,Books,"Random House",Non-Fiction,Average,Standard,"Debit Card",Pending,2
5472414,15711,"Kimberly Estes",Portsmouth,England,87937,UK,24,Male,Medium,Regular,1/1/2024,2024,January,6,29.52,177.14,Electronics,Samsung,Television,Excellent,Express,PayPal,Pending,4
3821086,15712,"William Waters",Portsmouth,England,13519,UK,19,Male,Medium,Regular,9/6/2023,2023,September,3,278.61,835.83,Books,"Penguin Books",Fiction,Good,Standard,Cash,Pending,3
7363891,15721,"James Austin",Portsmouth,England,81035,UK,24,Male,Medium,Regular,4/26/2023,2023,April,7,120.17,841.22,Clothing,Nike,T-shirt,Excellent,Same-Day,"Credit Card",Pending,4
8902352,15730,"Jonathan Grant",Portsmouth,England,57714,UK,21,Female,High,Regular,1/21/2024,2024,January,10,310.7,3107.01,Books,"Random House",Non-Fiction,Average,Same-Day,"Debit Card",Processing,2
4579225,15749,"Sarah Holder",Portsmouth,England,7907,UK,19,Male,Medium,Regular,1/3/2024,2024,January,5,359.82,1799.11,Clothing,Zara,Shirt,Good,Standard,"Credit Card",Pending,3
6983938,15757,"Mr. Evan Sutton",Portsmouth,England,13755,UK,35,Male,Medium,Regular,6/28/2023,2023,June,10,363.48,3634.81,Electronics,Sony,Smartphone,Average,Same-Day,PayPal,Delivered,2
6797491,15772,"Robin Middleton",Portsmouth,England,30992,UK,19,Male,Medium,Regular,9/13/2023,2023,September,2,376.08,752.16,Clothing,Nike,Shorts,Bad,Same-Day,PayPal,Delivered,1
3187541,15774,"Seth Banks",Portsmouth,England,70698,UK,24,Female,Medium,Regular,9/1/2023,2023,September,1,263.06,263.06,Electronics,Samsung,Tablet,Good,Same-Day,"Credit Card",Pending,3
5210979,15797,"Michael Patterson",Portsmouth,England,34346,UK,21,Male,High,Regular,5/5/2023,2023,May,9,35.23,317.03,Clothing,Zara,Jeans,Good,Same-Day,"Debit Card",Shipped,3
9077110,15805,"James Walker",Portsmouth,England,37919,UK,24,Male,Medium,Regular,9/22/2023,2023,September,10,276.58,2765.78,Grocery,Nestle,Chocolate,Good,Express,"Debit Card",Pending,4
9299705,15811,,Portsmouth,England,5068,UK,24,Male,Medium,Regular,8/29/2023,2023,August,1,72.06,72.06,Electronics,Apple,Smartphone,Excellent,Same-Day,PayPal,Shipped,4
1346638,15814,"Jeremiah Williams",Portsmouth,England,21488,UK,19,Female,Medium,Regular,2/19/2024,2024,February,10,38.69,386.9,Clothing,Nike,T-shirt,Excellent,Standard,"Debit Card",Delivered,4
7889259,15824,"Dylan Allen",Portsmouth,England,70595,UK,21,Female,High,Regular,10/13/2023,2023,October,1,80.13,80.13,"Home Decor",IKEA,Furniture,Good,Express,PayPal,Processing,4
9820731,15827,"Sandra Nichols",Portsmouth,England,27823,UK,24,Male,Medium,Regular,1/12/2024,2024,January,8,434.6,3476.8,"Home Decor","Home Depot",Furniture,Good,Standard,Cash,Delivered,3
9092032,15865,"Erica Smith",Portsmouth,England,86178,UK,24,Male,Medium,Regular,11/6/2023,2023,November,6,224.97,1349.79,Grocery,Coca-Cola,Juice,Average,Standard,"Debit Card",Delivered,2
3930959,15884,"Joshua Suarez",Portsmouth,England,23633,UK,24,Female,Medium,Regular,3/18/2023,2023,March,3,172.73,518.19,Grocery,Pepsi,Water,Bad,Express,Cash,Pending,1
4110889,15891,"Sue Parker",Portsmouth,England,2072,UK,35,Male,Medium,Regular,4/18/2023,2023,April,1,481.26,481.26,Grocery,Coca-Cola,"Soft Drink",Average,Same-Day,Cash,Pending,2
8429227,15906,"Debra Wright",Portsmouth,England,49133,UK,19,Female,Medium,Regular,1/24/2024,2024,January,8,391.68,3133.4,Clothing,Nike,Shorts,Average,Standard,"Debit Card",Pending,2
9692832,15935,"Mallory Collins",Portsmouth,England,6985,UK,21,Male,Medium,Regular,10/28/2023,2023,October,6,452.73,2716.36,Books,"Random House",Non-Fiction,Excellent,Same-Day,"Debit Card",Pending,4
6136041,15967,"Danielle Hutchinson",Portsmouth,England,94244,UK,24,Male,Medium,Regular,5/19/2023,2023,May,10,412.7,4127.04,"Home Decor","Home Depot",Decorations,Good,Standard,Cash,Delivered,3
6314125,15983,"Jamie Thompson",Portsmouth,England,27737,UK,48,Male,Low,Regular,12/7/2023,2023,December,1,104.83,104.83,Electronics,Sony,Smartphone,Excellent,Same-Day,PayPal,Processing,4
5707272,15992,"Katie Sweeney",Portsmouth,England,76165,UK,48,Male,High,Regular,4/6/2023,2023,April,4,195.27,781.1,Grocery,Coca-Cola,Juice,Bad,Standard,PayPal,Processing,1
9669273,15994,"Scott Clark",Portsmouth,England,96078,UK,21,Female,Medium,Regular,3/22/2023,2023,March,2,124.29,248.58,Books,"Penguin Books",Non-Fiction,Bad,Same-Day,"Debit Card",Shipped,1
2948750,15997,"Jesse Collins",Portsmouth,England,39020,UK,24,Male,Medium,Regular,1/10/2024,2024,January,5,479.31,2396.54,Books,HarperCollins,Fiction,Good,Same-Day,PayPal,Shipped,4
2239384,16010,"Seth Conner",Portsmouth,England,33930,UK,24,Female,Medium,Regular,11/10/2023,2023,November,4,14.19,56.74,Clothing,Adidas,Jacket,Average,Standard,"Credit Card",Delivered,2
6208187,16013,"Steven Jackson",Portsmouth,England,29324,UK,63,Male,Medium,Regular,5/18/2023,2023,May,8,453.14,3625.09,Grocery,Pepsi,Water,Good,Express,"Credit Card",Shipped,3
2182106,16027,"Leonard Tucker",Portsmouth,England,38991,UK,24,Male,Medium,Regular,8/21/2023,2023,August,8,236.92,1895.35,Books,"Penguin Books",Non-Fiction,Average,Same-Day,Cash,Pending,2
